Timestamp,Lane ID,Time of Day,Day of Week,Weather Condition,Lane Width (m),Road Type,Season/Month,Occasion/Event,Location,Traffic Density (Vehicles)
2024-05-31 13:32:07,1,1,2,3,15,3,1,0,2,1159
2022-08-02 15:01:22,2,2,1,5,30,3,3,0,1,1259
2023-05-05 04:32:50,1,4,1,2,30,2,3,3,6,1727
2023-12-06 12:02:38,1,3,4,1,20,2,1,3,4,1116
2023-02-02 02:58:27,4,1,4,2,30,3,2,1,0,1124
2020-08-06 02:26:14,3,2,1,3,15,1,3,1,6,1378
2023-04-15 06:25:35,1,4,4,4,30,3,3,2,6,1735
2024-03-25 00:29:22,3,2,1,1,30,2,3,1,6,1148
2020-02-01 22:25:05,1,4,1,4,25,3,3,1,5,1979
2022-01-06 03:33:19,3,2,3,3,10,3,2,2,2,1703
2021-01-18 08:57:14,3,3,3,2,20,3,2,2,0,1292
2020-12-07 14:18:51,1,2,3,2,25,1,1,2,2,1458
2023-01-05 01:23:43,4,3,6,3,20,3,4,1,5,1232
2023-02-23 17:08:42,2,2,1,1,25,3,4,3,2,1677
2023-05-13 16:09:06,2,4,3,3,15,2,2,0,4,1566
2023-11-23 14:51:50,3,1,6,2,20,3,1,1,6,1224
2022-01-14 15:38:38,4,3,2,5,20,3,3,1,1,1688
2024-06-29 06:57:33,4,2,1,1,25,1,3,1,0,1386
2024-04-12 09:53:42,4,3,5,5,10,3,1,1,5,1244
2023-08-20 06:44:52,3,4,7,1,30,1,3,3,5,1908
2024-08-23 21:49:50,2,5,4,1,30,2,2,2,1,1608
2021-04-16 01:56:52,3,1,7,4,30,2,4,2,4,1156
2021-06-05 19:38:53,4,2,3,5,25,1,2,3,6,1662
2021-04-20 19:05:05,4,1,3,1,30,1,2,0,6,1146
2022-08-09 11:29:58,4,1,3,5,30,1,1,1,4,1313
2021-11-20 09:03:34,1,5,3,4,15,1,1,2,2,1576
2021-10-09 18:03:40,4,3,2,5,30,3,1,1,6,1212
2023-03-06 20:33:26,4,5,6,5,25,2,4,1,4,1485
2023-06-28 18:30:52,3,1,2,5,25,1,1,2,0,1183
2022-09-27 07:25:33,3,5,2,5,15,1,3,0,3,1258
2022-01-28 16:00:29,3,5,4,2,15,3,3,2,4,1419
2021-09-24 12:16:37,4,5,2,5,30,3,4,0,1,1367
2020-05-05 20:02:52,1,4,7,2,25,1,1,0,3,1615
2023-11-01 10:12:14,3,1,6,2,10,3,3,1,3,1083
2023-12-21 19:21:49,1,4,2,5,10,2,1,2,5,2056
2021-09-30 06:41:13,4,4,6,2,25,2,3,0,3,1847
2023-06-22 02:16:52,4,5,4,2,10,1,2,0,0,1155
2022-03-21 13:56:32,2,5,7,5,30,2,2,3,1,1526
2023-12-18 12:47:34,4,2,2,2,20,3,4,1,0,1683
2024-02-25 18:37:06,3,3,6,4,30,2,1,0,0,1255
2022-07-08 09:25:49,3,4,2,2,20,2,3,0,0,1692
2021-01-12 09:52:29,3,2,2,2,15,3,3,0,3,1344
2021-05-30 10:28:49,1,1,4,4,30,1,2,3,1,1293
2024-04-04 00:11:22,3,1,7,2,30,2,4,1,4,1321
2023-02-27 05:41:19,3,3,1,3,25,3,4,0,4,1136
2023-08-20 00:13:15,3,4,3,4,15,2,3,1,6,2022
2022-08-23 14:01:25,1,5,3,2,30,3,1,2,0,1472
2023-03-10 16:14:17,2,5,5,4,15,3,1,0,2,1321
2020-08-12 08:11:31,1,2,5,2,30,2,4,1,2,1533
2024-04-05 15:46:45,3,3,4,4,25,1,1,1,5,1306
2022-11-05 07:44:38,3,1,6,4,20,1,2,2,0,1294
2023-07-22 04:58:59,4,4,3,1,15,3,2,2,3,1766
2020-10-22 12:11:04,3,5,7,1,25,3,2,2,4,1378
2023-03-27 07:30:23,3,2,5,2,10,1,1,0,5,1723
2021-08-12 18:11:20,4,2,1,5,25,1,1,1,1,1833
2021-07-03 17:24:06,2,5,5,3,20,2,4,1,4,1454
2022-06-04 15:18:59,3,4,7,5,25,1,2,1,0,1864
2022-08-04 12:03:07,2,5,3,5,25,2,3,3,4,1241
2024-07-11 10:23:13,2,1,2,4,10,2,1,0,1,1353
2024-08-08 22:42:18,2,5,2,4,25,2,4,3,5,1533
2022-01-13 01:53:45,2,3,6,3,20,2,4,0,0,1240
2020-01-12 02:44:06,2,5,6,1,30,2,4,2,6,1519
2020-03-15 22:41:12,2,4,5,4,30,1,2,0,5,1599
2020-03-20 04:42:55,3,2,6,2,30,3,3,0,3,1237
2024-05-16 00:46:05,1,4,3,5,20,2,4,2,3,2026
2023-10-31 13:31:02,3,5,1,2,30,1,1,0,0,1289
2024-09-07 05:02:50,1,5,7,1,25,2,3,1,6,1486
2020-05-19 16:52:16,3,1,7,5,15,1,1,3,1,1336
2021-11-15 13:30:51,4,1,4,2,15,1,4,2,6,1342
2021-10-18 22:32:00,4,4,3,5,30,3,3,0,0,1626
2020-12-29 03:04:26,1,3,6,1,30,1,2,0,3,1143
2023-07-12 14:14:02,1,2,7,2,15,3,3,3,5,1326
2022-03-29 01:05:33,1,3,7,2,15,1,2,3,2,1345
2024-03-17 21:29:47,4,3,2,4,25,2,3,2,6,1675
2021-01-11 21:46:40,4,3,7,5,10,2,3,3,3,1619
2021-12-14 15:57:15,3,2,3,3,20,3,1,2,4,1742
2022-11-10 21:28:24,3,2,7,1,20,2,4,0,4,1641
2024-04-08 19:19:27,2,1,5,2,10,2,4,3,1,1139
2023-12-08 12:22:57,2,2,3,2,25,2,3,2,0,1640
2021-09-16 03:39:17,3,1,4,2,30,2,2,0,3,1116
2023-11-10 03:11:58,4,4,1,3,25,2,3,1,3,1993
2022-06-25 13:59:32,2,1,4,1,25,2,4,2,3,1204
2020-07-14 21:57:02,3,1,1,5,10,1,4,2,0,1458
2020-07-05 18:25:27,2,3,1,2,15,3,3,1,0,1609
2024-07-26 04:22:15,3,1,2,4,20,1,3,1,6,1289
2022-12-21 03:10:02,4,5,7,3,15,3,1,3,2,1608
2020-07-04 21:09:55,4,4,1,3,20,2,1,2,3,1944
2023-02-13 04:32:45,4,2,3,3,10,1,3,0,3,1427
2021-12-19 04:42:32,1,4,7,2,20,2,2,3,3,1694
2021-02-05 09:17:59,2,3,6,3,15,3,1,1,5,1370
2022-12-08 08:04:39,3,1,1,3,30,1,1,3,4,1308
2022-05-23 19:11:37,4,2,5,5,30,3,3,1,3,1351
2022-05-27 22:21:21,3,3,6,1,25,2,3,2,6,1405
2020-12-07 21:36:58,1,5,4,4,15,2,1,3,4,1532
2024-08-20 07:10:11,1,1,4,4,15,3,2,1,6,1246
2023-02-09 17:09:02,4,5,5,2,15,1,2,0,3,1109
2022-11-13 18:59:05,2,2,2,1,25,2,3,2,6,1368
2021-10-27 06:38:24,1,2,4,4,10,1,3,2,1,1660
2023-04-21 15:44:22,2,5,7,3,15,1,1,3,4,1531
2020-12-27 17:55:43,3,3,2,4,25,1,4,1,5,1235
2020-05-16 07:11:07,4,5,1,4,25,1,2,1,5,1566
2023-10-27 11:36:05,1,5,2,5,20,3,1,3,2,1365
2023-06-06 18:05:46,2,3,2,5,15,1,4,2,5,1342
2020-10-23 15:24:34,1,3,6,4,20,1,4,3,3,1236
2021-07-16 12:55:15,2,2,2,5,10,3,4,1,5,1777
2020-04-15 12:39:48,3,3,4,4,10,3,3,1,6,1613
2024-01-26 21:48:27,3,5,4,2,25,3,3,0,3,1344
2024-08-11 01:15:31,2,1,1,4,25,1,4,0,3,1306
2020-06-25 18:06:21,4,5,4,3,15,1,3,3,1,1503
2020-11-27 01:53:46,1,4,6,2,10,2,3,2,6,1852
2024-02-08 17:01:40,1,4,6,3,25,2,1,0,2,1856
2020-06-25 03:06:51,4,4,7,4,30,2,1,1,0,2139
2020-09-20 13:36:40,1,1,1,1,15,2,1,3,5,1203
2022-06-06 10:28:54,4,3,5,2,20,3,4,2,0,1397
2020-03-25 06:28:31,1,2,6,1,20,1,3,2,5,1257
2020-11-16 00:35:48,3,3,7,2,25,2,4,3,2,1277
2023-09-21 08:18:46,2,1,1,5,25,2,4,0,6,1163
2024-04-08 14:10:56,1,1,2,3,30,1,3,2,6,1249
2020-02-20 19:47:29,3,4,4,3,10,1,2,0,3,1619
2021-02-25 00:14:35,3,4,2,3,15,3,2,0,1,1691
2022-10-18 06:22:56,2,5,7,1,15,1,2,0,5,1349
2024-05-05 01:46:50,2,3,1,2,30,2,2,1,5,1157
2023-12-25 11:01:42,2,2,4,3,30,2,1,0,0,1634
2021-11-20 17:53:33,3,2,4,4,15,2,1,3,3,1980
2020-04-11 04:13:46,1,2,5,5,30,3,4,1,6,1514
2022-10-18 07:22:22,2,4,6,1,15,2,1,0,4,1736
2021-10-05 21:03:32,3,5,3,5,20,3,2,1,5,1529
2022-02-17 04:27:12,2,3,3,2,25,3,3,0,2,1688
2020-01-24 18:06:31,2,4,2,2,10,2,2,0,4,1490
2020-01-19 07:15:07,2,5,1,1,25,2,1,3,3,1219
2020-07-07 18:37:10,2,4,1,5,15,3,2,1,6,1770
2021-05-11 09:58:43,3,2,7,5,25,3,3,2,3,1300
2021-02-15 17:17:20,4,2,5,2,25,3,1,2,4,1690
2023-05-10 11:56:16,1,5,4,4,10,3,3,1,1,1507
2022-06-16 03:27:16,4,5,5,5,20,1,2,0,1,1123
2024-07-13 02:33:09,4,1,4,3,20,3,2,1,1,1228
2020-06-23 08:02:34,1,3,3,2,15,2,1,0,0,1209
2021-05-10 03:37:32,2,3,5,5,15,3,2,2,6,1189
2022-10-23 02:28:11,2,4,7,1,20,3,3,1,4,1775
2021-12-12 17:09:42,4,2,7,4,25,3,4,0,2,1709
2021-10-01 02:45:29,1,3,4,1,10,2,2,3,6,1248
2020-01-16 12:21:39,4,3,5,1,25,3,4,1,4,1166
2020-02-19 15:01:38,4,5,7,1,30,2,4,3,3,1434
2020-07-20 20:18:42,1,4,1,1,30,1,1,0,0,1666
2024-07-19 01:01:22,4,5,2,3,20,1,3,0,3,1335
2022-09-04 17:49:01,4,5,5,5,10,2,2,1,5,1375
2023-01-14 17:45:18,2,3,3,2,25,1,2,2,4,1244
2020-02-15 05:05:42,2,4,5,3,20,2,2,3,1,1982
2021-04-27 01:19:41,1,1,1,3,20,1,2,2,3,1414
2022-04-27 09:50:16,3,5,3,2,15,1,4,1,0,1300
2020-01-08 21:46:28,1,5,4,4,10,2,4,0,0,1185
2023-05-11 14:04:40,3,4,3,5,25,2,3,2,6,1971
2020-06-15 10:31:23,1,4,3,4,10,2,4,3,2,2060
2022-08-29 11:41:49,4,2,1,5,20,3,4,2,3,1703
2020-11-25 10:47:06,4,3,2,5,30,3,4,1,6,1205
2023-01-31 08:25:56,1,4,7,1,20,3,4,1,2,1906
2024-01-17 18:27:04,3,4,6,4,30,1,3,0,4,1858
2022-06-24 03:26:19,1,2,1,2,15,1,3,0,5,1384
2023-09-16 21:42:40,4,5,7,5,30,3,3,0,3,1267
2021-01-04 05:21:50,1,2,3,4,10,2,4,2,1,1863
2020-11-09 10:14:01,3,5,3,5,30,2,3,0,0,1202
2022-11-10 18:36:27,2,5,2,1,25,2,3,1,3,1490
2022-08-26 19:11:50,2,2,3,4,30,2,3,3,3,1413
2024-04-23 06:29:43,1,5,2,1,10,1,4,3,2,1325
2021-01-31 13:14:23,3,5,4,3,20,1,1,1,4,1368
2021-09-23 12:42:09,2,1,6,3,25,3,3,3,5,1373
2024-07-01 23:27:17,4,4,5,1,25,3,2,2,2,1695
2023-02-15 12:19:47,3,4,2,4,10,2,3,2,6,2172
2021-02-26 12:56:12,2,1,5,1,30,2,2,2,1,1335
2020-08-30 14:54:14,1,5,6,3,20,2,1,1,4,1619
2023-08-13 23:48:32,3,1,5,5,25,2,3,2,2,1377
2023-10-20 08:15:43,4,2,5,5,20,3,2,0,5,1697
2022-08-21 09:35:11,2,3,6,4,30,1,1,3,3,1305
2020-12-25 07:18:55,2,4,1,3,10,1,4,2,5,1961
2024-07-17 10:57:10,3,5,3,4,20,3,3,0,1,1110
2024-03-28 14:01:45,3,3,4,3,10,3,2,1,2,1236
2023-07-19 03:02:17,4,3,4,1,25,2,2,0,2,1142
2024-05-16 06:09:21,4,3,3,3,15,2,4,1,2,1342
2022-07-22 03:35:51,1,2,6,5,25,2,2,1,4,1528
2021-01-25 04:10:27,1,3,1,3,15,3,3,2,0,1686
2020-11-28 05:15:40,3,1,4,1,10,2,2,0,2,1225
2024-08-16 14:08:28,2,3,2,1,15,1,3,3,3,1372
2021-09-13 06:55:14,4,4,5,3,15,2,3,0,6,1868
2023-01-05 01:45:15,4,5,6,3,25,3,3,1,1,1632
2021-04-22 15:26:13,1,4,3,1,15,2,2,2,5,1835
2020-02-21 16:43:36,4,2,3,3,20,2,4,2,3,1729
2023-09-10 17:00:27,4,4,7,1,10,3,2,3,2,1848
2020-07-30 23:02:38,3,1,7,3,20,2,1,0,5,1283
2022-01-18 14:28:04,3,3,2,1,10,3,1,3,5,1193
2024-06-14 21:12:21,2,2,3,5,25,3,3,3,0,1476
2024-08-22 01:24:22,2,2,2,5,10,3,2,0,3,1552
2022-07-26 07:58:39,4,1,2,4,15,3,1,2,2,1427
2021-01-01 22:03:26,1,5,3,5,25,3,1,2,1,1290
2021-05-15 07:35:22,4,5,5,4,15,1,1,3,0,1390
2021-12-14 04:19:41,3,3,1,1,20,2,2,0,6,1201
2022-11-04 03:31:58,3,3,2,4,15,1,3,3,5,1616
2020-09-05 12:10:12,4,1,4,5,20,2,3,3,0,1337
2024-01-28 10:05:32,3,2,3,2,15,2,2,3,4,1674
2021-03-05 00:10:33,1,1,6,1,15,1,1,1,1,1365
2021-07-13 07:51:55,1,2,2,2,30,2,1,3,3,1754
2023-08-28 08:25:42,1,1,2,2,30,3,3,2,6,1177
2024-04-24 06:57:26,1,1,1,3,10,2,1,2,0,1132
2020-08-17 08:36:28,4,2,4,5,20,1,4,2,4,1639
2023-01-18 08:33:15,1,5,1,4,15,1,1,2,5,1556
2020-09-07 04:01:33,3,3,4,3,10,3,3,3,5,1624
2024-03-23 21:39:44,3,2,6,1,20,1,1,3,4,1598
2023-08-26 12:51:17,3,4,7,3,30,3,4,3,6,1916
2021-06-11 22:14:39,2,5,6,2,10,3,4,2,3,1357
2023-05-18 10:30:45,3,3,3,5,15,2,2,0,6,1059
2022-04-06 15:41:55,2,3,3,1,15,1,1,3,2,1133
2023-05-18 14:58:07,4,3,7,2,15,1,3,1,0,1546
2023-10-04 10:52:39,1,5,5,3,15,2,2,3,1,1497
2023-07-12 05:01:43,2,3,3,3,10,1,2,2,3,1360
2023-11-01 01:58:04,4,2,2,1,15,2,2,2,3,1892
2021-04-27 18:00:24,3,2,3,5,30,3,4,3,1,1583
2022-11-26 09:19:35,3,3,7,5,10,1,3,2,6,1629
2022-09-22 05:54:40,2,4,5,3,10,2,3,1,4,2182
2022-08-27 13:32:17,3,1,3,2,25,2,2,0,4,1275
2021-04-18 09:00:24,4,5,4,3,15,3,4,0,6,1261
2021-11-25 23:20:46,1,4,5,1,20,2,2,1,3,1826
2021-09-29 05:24:49,1,2,7,3,20,2,3,0,4,1353
2024-08-07 12:19:51,4,5,3,5,15,1,1,3,0,1249
2023-05-05 14:54:26,2,5,6,4,30,1,1,2,1,1527
2021-09-30 20:22:34,4,4,4,4,10,1,4,3,1,1805
2022-04-09 02:02:36,3,2,1,2,25,2,2,0,4,1677
2024-05-28 11:11:34,1,3,4,5,25,1,4,3,5,1238
2020-02-23 21:24:27,4,2,3,1,10,3,1,0,4,1577
2023-06-28 06:57:17,4,3,1,3,15,2,3,2,5,1814
2022-11-25 11:31:22,1,1,1,1,20,3,2,2,4,1320
2022-04-16 11:18:40,4,1,2,1,30,3,4,1,2,1265
2020-08-09 00:16:57,3,5,7,3,20,1,3,3,3,1599
2021-03-25 15:54:08,3,1,4,1,30,3,3,1,2,1293
2023-07-24 05:58:40,2,5,6,3,10,2,2,3,0,1523
2023-03-09 04:32:54,3,4,7,5,25,3,3,3,2,1972
2020-04-21 01:19:41,1,4,4,2,25,1,1,0,1,1468
2024-05-31 02:34:54,4,3,5,4,25,2,3,2,2,1626
2022-04-07 01:21:01,2,2,2,2,10,2,2,1,5,1789
2022-03-28 14:54:36,2,2,4,5,30,3,3,2,0,1413
2020-02-22 19:16:28,1,2,4,5,30,2,4,2,3,1706
2021-04-20 04:26:16,2,1,4,2,30,3,4,0,4,1366
2022-10-11 12:05:17,3,4,6,3,25,1,2,2,5,1698
2024-07-04 16:18:38,1,2,2,5,20,3,4,1,0,1729
2022-01-03 18:55:09,3,1,1,2,10,3,1,1,4,1313
2023-09-30 12:25:43,2,5,3,1,20,3,4,1,4,1242
2022-03-19 02:00:27,4,1,7,5,10,3,4,0,4,1300
2022-03-26 18:19:26,3,3,3,2,20,1,1,2,0,1267
2021-05-16 13:44:41,2,1,5,4,20,2,4,2,3,1355
2020-08-13 19:01:58,2,5,2,4,15,3,1,2,6,1430
2023-08-04 02:34:03,3,2,4,1,20,3,4,2,0,1668
2020-05-09 11:54:01,3,2,7,2,30,2,2,1,0,1659
2023-12-02 06:18:34,3,3,2,5,20,1,4,0,2,1267
2022-09-17 19:54:16,1,5,7,2,10,2,3,1,4,1540
2020-05-11 18:07:37,3,2,7,2,30,2,2,0,5,1421
2021-10-22 04:48:24,1,4,4,1,25,3,4,3,4,1772
2022-09-18 23:05:28,3,4,2,4,15,1,2,2,5,1932
2022-01-03 10:54:11,1,1,3,5,20,1,2,1,2,1239
2020-08-25 08:12:07,2,1,7,4,10,2,3,2,5,1250
2020-04-25 02:09:31,4,4,3,4,20,1,4,0,5,1546
2023-08-16 09:45:27,2,3,5,1,25,1,3,0,1,1211
2023-06-20 06:46:51,4,2,5,3,25,2,2,0,4,1552
2023-03-13 03:50:52,1,3,5,1,25,3,2,2,2,1362
2022-04-08 23:12:39,2,3,4,1,10,2,4,3,1,1259
2023-09-20 01:15:47,3,5,1,4,20,3,4,0,2,1308
2023-11-23 07:52:08,2,4,5,1,20,3,2,0,5,1481
2022-08-29 01:11:29,1,1,7,1,25,2,4,1,6,951
2023-10-18 08:33:56,3,5,3,2,20,2,1,0,3,1338
2021-02-27 03:56:54,3,1,4,5,20,2,1,2,4,1315
2021-07-22 10:35:15,1,4,2,5,30,2,4,2,1,1751
2020-04-26 02:49:09,1,2,5,4,25,3,1,2,6,1660
2022-02-19 10:25:40,4,3,3,1,20,3,1,1,4,1136
2021-10-25 06:46:18,3,3,4,1,15,2,4,2,5,1206
2020-12-28 09:00:56,2,1,6,3,20,3,2,1,0,1217
2021-12-15 11:17:39,2,3,2,3,20,1,4,2,2,1208
2020-11-08 05:49:47,3,5,5,2,10,3,1,3,0,1312
2023-09-20 21:12:41,1,2,3,2,15,2,4,2,0,1745
2022-09-03 19:18:49,1,4,4,4,25,1,1,0,5,1602
2020-04-15 15:13:03,3,2,4,1,20,2,2,3,2,1677
2023-01-30 20:38:29,2,4,1,4,30,1,2,1,3,1830
2021-01-20 06:43:13,1,1,5,3,25,2,4,2,1,1300
2024-03-11 23:50:39,4,3,3,1,25,2,4,1,0,1103
2021-07-10 15:20:44,2,1,5,4,30,2,1,1,0,1376
2024-07-28 10:39:01,4,4,3,4,20,3,1,3,6,1934
2023-12-24 02:23:25,3,5,2,4,10,2,3,1,0,1417
2023-10-21 12:47:59,3,5,5,5,10,2,3,2,2,1516
2020-02-19 06:19:22,4,4,1,3,25,3,3,1,2,1934
2022-02-20 16:02:13,4,2,7,3,30,1,4,0,0,1502
2020-01-19 17:02:02,1,5,5,4,30,1,3,1,5,1567
2021-09-29 06:15:47,3,1,2,1,10,3,4,1,6,1312
2021-10-08 23:06:18,3,1,4,3,20,3,4,0,0,1215
2022-09-20 18:58:16,3,3,5,1,15,3,2,0,1,1020
2023-11-08 14:00:21,4,1,2,4,20,3,3,0,4,1260
2023-11-29 00:45:32,2,1,3,1,30,1,4,1,6,1385
2020-09-19 03:07:48,2,5,2,4,30,1,2,1,1,1334
2022-02-13 08:04:51,1,4,5,2,25,2,3,0,5,1753
2024-07-20 09:36:28,1,1,3,2,20,1,2,3,5,1284
2023-08-15 09:51:52,3,4,2,1,20,1,3,0,3,1816
2024-01-05 15:43:41,2,4,7,5,15,2,4,1,2,1999
2024-05-08 14:58:51,1,5,2,5,20,3,1,2,6,1380
2023-04-09 00:24:12,3,1,2,1,30,2,2,1,2,1163
2024-07-05 11:30:38,4,2,4,2,15,3,3,2,1,1593
2024-06-24 11:13:59,4,4,3,1,10,1,1,3,2,1781
2021-04-26 13:28:29,3,1,5,3,30,1,3,1,5,1393
2023-06-28 15:47:49,2,5,5,1,10,3,1,3,4,1361
2021-04-17 00:19:39,2,2,6,5,10,3,2,1,3,1601
2024-05-23 20:13:34,4,3,3,2,25,3,4,1,4,1311
2024-01-26 02:47:11,3,5,3,4,10,2,2,1,2,1335
2022-08-28 23:18:20,3,2,1,1,10,1,4,0,3,1485
2020-02-17 03:45:25,1,2,4,4,30,3,2,0,5,1592
2021-11-27 13:27:54,4,4,1,2,20,2,1,3,2,2058
2020-05-22 16:05:40,2,1,2,1,15,3,2,0,6,1153
2024-08-15 05:06:45,3,2,5,3,10,1,3,0,1,1399
2021-04-06 21:29:41,3,4,7,5,30,1,4,1,6,1822
2024-08-07 17:45:31,4,2,5,5,30,3,3,3,6,1247
2021-06-01 23:26:24,1,4,7,5,30,3,2,3,6,1670
2021-06-19 14:11:02,2,3,6,5,20,3,2,3,6,1308
2021-07-19 10:56:57,4,4,5,4,20,1,3,2,5,1924
2024-08-11 09:52:29,1,2,7,2,30,1,4,2,0,1539
2021-07-28 06:17:42,4,3,1,1,20,1,3,2,2,1454
2021-01-04 08:28:24,3,2,7,3,10,3,3,1,6,1433
2023-04-21 09:41:25,3,1,6,2,10,2,1,0,1,1282
2020-08-24 15:35:52,2,4,6,2,20,1,4,1,4,2005
2022-06-24 16:27:50,1,2,4,3,25,3,1,1,6,1737
2024-08-15 03:58:19,2,3,6,4,30,1,2,3,2,1246
2021-01-13 20:03:10,4,1,3,5,30,2,4,0,0,1238
2022-12-07 11:17:57,2,3,3,3,15,3,1,1,0,1221
2024-07-07 21:28:51,3,2,1,5,20,3,2,2,0,1718
2020-11-06 06:05:09,3,1,3,2,30,3,1,2,5,1131
2022-10-23 05:18:09,1,2,4,4,25,1,2,2,3,1651
2022-11-11 04:44:59,1,4,6,5,25,1,1,0,3,1620
2021-02-01 09:21:40,2,2,6,4,10,3,2,1,2,1615
2022-09-21 17:30:44,4,3,4,2,20,3,2,1,4,1359
2024-08-12 15:40:28,3,2,7,2,15,2,4,0,4,1638
2021-07-08 13:07:02,3,2,6,4,25,1,1,2,0,1506
2023-08-12 12:06:02,2,2,6,1,15,3,4,3,0,1760
2022-12-25 05:11:16,1,3,5,2,15,1,3,2,6,1745
2023-03-31 02:42:46,2,5,3,5,30,1,1,1,0,1238
2024-04-28 06:44:37,2,1,2,5,30,3,4,1,0,1269
2023-08-04 11:55:25,2,4,1,4,10,1,2,0,2,1767
2021-08-07 21:57:35,3,4,6,3,20,2,4,0,6,1809
2021-03-12 01:08:05,4,2,3,4,15,1,2,2,2,1752
2020-12-15 11:55:25,3,2,5,1,30,2,2,0,5,1486
2020-10-03 03:39:48,3,3,2,2,25,1,4,1,1,1214
2022-05-09 21:14:23,1,1,1,2,15,1,3,2,4,1237
2023-05-05 04:15:26,2,3,3,2,30,3,4,2,5,1371
2024-05-29 06:05:01,2,1,2,5,25,3,1,0,1,1039
2022-09-27 11:09:45,4,4,4,5,15,1,4,3,2,1953
2023-01-05 02:38:14,3,1,7,2,25,3,3,0,4,1314
2024-03-16 13:28:04,3,2,4,4,25,3,3,0,4,1349
2021-12-28 11:49:02,3,2,3,3,30,3,4,3,2,1727
2022-12-17 07:34:05,3,5,7,3,30,3,3,0,0,1402
2022-07-31 15:24:53,1,3,1,3,30,3,2,1,1,1390
2020-09-23 19:45:46,2,5,4,4,15,2,2,0,2,1446
2021-02-08 22:47:23,3,2,2,3,20,3,2,2,1,1828
2024-05-17 16:55:00,2,1,5,1,15,1,4,2,4,1290
2024-05-10 23:36:23,3,1,2,2,25,1,2,2,4,1336
2023-11-08 14:57:41,3,1,3,4,25,2,3,1,5,1250
2021-03-10 19:27:46,4,2,6,1,20,1,2,1,4,1623
2023-03-22 07:53:14,3,3,5,1,10,2,3,1,4,1487
2020-04-18 11:24:46,2,5,2,3,20,2,3,1,2,1481
2020-09-26 13:52:11,3,3,2,1,15,3,1,1,1,1280
2020-05-23 16:00:26,3,3,2,2,30,3,2,2,4,1355
2023-09-12 06:04:25,3,4,2,5,15,3,1,2,2,1837
2020-08-22 13:45:44,4,2,3,5,30,1,2,0,6,1667
2020-02-25 17:09:16,3,5,7,3,10,3,1,1,5,1832
2022-10-15 16:38:15,3,4,4,1,25,2,2,2,5,1829
2020-08-11 09:21:55,3,4,6,3,20,2,3,0,2,1774
2021-10-13 23:14:10,1,3,4,2,15,3,2,2,3,1361
2023-10-29 16:11:32,3,3,1,1,15,1,2,3,3,1065
2020-07-31 17:20:04,1,4,3,5,20,3,2,2,3,1745
2022-10-24 02:07:19,4,3,1,1,25,1,2,3,3,1219
2021-08-30 04:34:21,3,1,7,1,25,1,4,1,3,1072
2020-06-28 10:26:13,1,3,5,3,20,3,1,2,0,1093
2023-11-16 16:47:01,3,1,5,1,25,1,2,0,0,968
2023-05-31 23:49:57,1,5,7,1,30,2,2,2,4,1536
2022-07-29 13:04:58,1,5,1,2,25,3,4,3,1,1461
2024-06-27 19:21:15,1,2,4,5,20,1,3,2,0,1455
2023-03-31 07:14:25,1,4,4,4,20,3,2,2,1,2065
2022-10-09 10:40:32,4,2,1,4,20,2,4,1,2,1772
2022-03-09 20:27:29,3,1,6,2,25,2,1,1,6,1325
2023-04-10 16:12:19,1,3,7,5,25,2,2,1,4,1475
2022-09-28 00:36:51,4,2,1,2,10,3,4,3,3,1658
2020-07-16 19:21:15,4,1,6,3,10,1,2,3,0,1316
2023-03-17 07:34:01,3,1,1,1,15,3,3,3,3,1207
2024-09-03 14:45:11,1,5,2,4,25,3,3,3,4,1403
2024-06-03 01:19:10,2,1,4,5,20,1,1,1,0,1206
2022-04-07 19:06:53,3,4,6,5,10,1,2,3,1,2044
2023-03-07 17:42:00,1,3,7,2,20,2,4,2,1,1298
2020-08-23 10:30:44,2,4,4,1,20,2,4,3,5,2101
2021-12-27 01:21:14,4,5,6,5,20,1,1,2,6,1694
2020-01-29 19:52:59,4,5,4,4,30,2,4,2,3,1358
2022-09-04 07:22:37,4,3,5,3,20,2,4,2,6,1312
2021-02-04 02:34:55,4,3,4,3,30,3,1,2,1,1408
2021-02-20 17:17:34,4,1,2,3,30,3,3,1,1,1559
2022-07-25 13:51:26,4,1,3,5,10,3,2,3,4,1519
2023-06-24 03:11:54,2,1,2,4,30,3,1,3,3,1354
2022-11-24 09:02:08,2,2,3,5,25,1,1,1,3,1523
2021-04-22 09:17:21,3,1,3,4,30,1,2,1,3,1159
2023-04-12 04:40:20,3,5,1,5,20,2,1,0,2,1173
2024-04-02 14:56:17,4,3,1,5,25,2,4,2,1,1309
2024-01-17 01:56:12,1,4,4,3,20,1,1,0,6,1826
2020-11-02 05:36:58,4,4,2,3,15,2,3,3,2,2030
2022-10-27 05:36:40,4,5,7,1,10,2,1,0,3,1286
2022-09-11 22:07:39,3,2,1,3,20,2,1,2,0,1631
2023-11-24 02:54:11,4,1,1,2,25,1,2,3,0,1181
2020-03-22 15:07:30,1,4,4,4,30,2,2,0,0,1481
2024-06-06 00:20:09,4,2,7,5,30,3,3,1,6,1440
2021-09-19 04:36:25,2,4,5,3,20,3,2,3,3,1809
2023-10-21 07:35:05,3,1,3,5,15,1,4,1,2,1228
2020-02-11 13:15:37,4,2,5,4,10,3,2,0,3,1692
